도로명칭,출발지 법정동명,출발지 이름,도착지 이름,제한너비,제한높이,제한길이(단일차량),제한길이(연결차량),총중량,축중량
유통단지1로57번가길,부산광역시 강서구 대저2동,부산 강서구 대저2동 3145,부산 강서구 대저2동 3145,3.3,4.5,19,21,40,10
유통단지1로57번가길,부산광역시 강서구 대저2동,부산 강서구 대저2동 3143,부산 강서구 대저2동 3145,3.3,4.5,19,21,40,10
유통단지1로57번가길,부산광역시 강서구 대저2동,부산 강서구 대저2동 3149,부산 강서구 대저2동 3145,3.3,4.5,19,21,40,10
유통단지1로57번가길,부산광역시 강서구 대저2동,부산 강서구 대저2동 3149,부산 강서구 대저2동 3149,3.3,4.5,19,21,40,10
유통단지1로57번길 ,부산광역시 강서구 대저2동,부산 강서구 대저2동 3143,부산 강서구 대저2동 3149,3.3,4.5,19,21,40,10
유통단지1로57번길 ,부산광역시 강서구 대저2동,부산 강서구 대저2동 3142,부산 강서구 대저2동 3142,3.3,4.5,19,21,40,10
유통단지1로57번길 ,부산광역시 강서구 대저2동,부산 강서구 대저2동 3149,부산 강서구 대저2동 3142,3.3,4.5,19,21,40,10
유통단지1로57번길 ,부산광역시 강서구 대저2동,부산 강서구 대저2동 3149,부산 강서구 대저2동 3149,3.3,4.5,19,21,40,10
유통단지1로57번길 ,부산광역시 강서구 대저2동,부산 강서구 대저2동 3149,부산 강서구 대저2동 3149,3.3,4.5,19,21,40,10
유통단지1로58번길 ,부산광역시 강서구 대저2동,부산 강서구 대저2동 3139,부산 강서구 대저2동 3139,3.3,4.5,19,21,40,10
유통단지1로58번길 ,부산광역시 강서구 대저2동,부산 강서구 대저2동 3135,부산 강서구 대저2동 3139,3.3,4.5,19,21,40,10
유통단지1로58번길 ,부산광역시 강서구 대저2동,부산 강서구 대저2동 3135,부산 강서구 대저2동 3135,3.3,4.5,19,21,40,10
유통단지1로58번길 ,부산광역시 강서구 대저2동,부산 강서구 대저2동 3135,부산 강서구 대저2동 3135,3.3,4.5,19,21,40,10
유통단지1로58번길 ,부산광역시 강서구 대저2동,부산 강서구 대저2동 3142,부산 강서구 대저2동 3139,3.3,4.5,19,21,40,10
유통단지1로58번길 ,부산광역시 강서구 대저2동,부산 강서구 대저2동 3139,부산 강서구 대저2동 3139,3.3,4.5,19,21,40,10
유통단지1로58번길 ,부산광역시 강서구 대저2동,부산 강서구 대저2동 3135,부산 강서구 대저2동 3135,3.3,4.5,19,21,40,10
유통단지1로58번길 ,부산광역시 강서구 대저2동,부산 강서구 대저2동 3139,부산 강서구 대저2동 3139,3.3,4.5,19,21,40,10
유통단지1로65번길 ,부산광역시 강서구 대저2동,부산 강서구 대저2동 3142,부산 강서구 대저2동 3145,3.3,4.5,19,21,40,10
유통단지1로97번길 ,부산광역시 강서구 대저2동,부산 강서구 대저2동 3145,부산 강서구 대저2동 3143,3.3,4.5,19,21,40,10
유통단지1로97번길 ,부산광역시 강서구 대저2동,부산 강서구 대저2동 3145,부산 강서구 대저2동 3142,3.3,4.5,19,21,40,10
유통단지2로,부산광역시 강서구 대저2동,부산 강서구 대저2동 3143,부산 강서구 대저2동 3143,3.3,4.5,19,21,40,10
유통단지2로,부산광역시 강서구 대저2동,부산 강서구 대저2동 3143,부산 강서구 대저2동 3143,3.3,4.5,19,21,40,10
유통단지2로,부산광역시 강서구 대저2동,부산 강서구 대저2동 3143,부산 강서구 대저2동 3143,3.3,4.5,19,21,40,10
유통단지2로,부산광역시 강서구 대저2동,부산 강서구 대저2동 3143,부산 강서구 대저2동 3143,3.3,4.5,19,21,40,10
유통단지2로,부산광역시 강서구 대저2동,부산 강서구 대저2동 3143,부산 강서구 대저2동 3143,3.3,4.5,19,21,40,10
유통단지2로,부산광역시 강서구 대저2동,부산 강서구 대저2동 3143,부산 강서구 대저2동 3143,3.3,4.5,19,21,40,10
유통단지2로,부산광역시 강서구 대저2동,부산 강서구 대저2동 3268-6 ,부산 강서구 대저2동 3143,3.3,4.5,19,21,40,10
유통단지2로,부산광역시 강서구 대저2동,부산 강서구 대저2동 3143,부산 강서구 대저2동 3143,3.3,4.5,19,21,40,10
유통단지2로,부산광역시 강서구 대저2동,부산 강서구 대저2동 3143,부산 강서구 대저2동 3143,3.3,4.5,19,21,40,10
윤공단로 ,부산광역시 사하구 다대동 ,부산 사하구 다대동 961 ,부산 사하구 다대동 961 ,3.3,4.5,19,21,40,10
윤공단로 ,부산광역시 사하구 다대동 ,부산 사하구 다대동 963 ,부산 사하구 다대동 647-1,3.3,4.5,19,21,40,10
윤공단로 ,부산광역시 사하구 다대동 ,부산 사하구 다대동 1667,부산 사하구 다대동 961 ,3.3,4.5,19,21,40,10
윤공단로 ,부산광역시 사하구 다대동 ,부산 사하구 다대동 1667,부산 사하구 다대동 961 ,3.3,4.5,19,21,40,10
윤공단로 ,부산광역시 사하구 다대동 ,부산 사하구 다대동 293-2,부산 사하구 다대동 961 ,3.3,4.5,19,21,40,10
윤산로,부산광역시 금정구 부곡동 ,부산 금정구 부곡동 398 ,부산 금정구 부곡동 398 ,3.3,4.5,19,21,40,10
윤산로,부산광역시 금정구 서동,부산 금정구 서동 134-39,부산 금정구 서동 산 77-2,3.3,4.5,19,21,40,10
윤산로,부산광역시 금정구 부곡동 ,부산 금정구 부곡동 산 15-41 ,부산 금정구 부곡동 672-8,3,4.4,19,22,40,10
윤산로,부산광역시 금정구 부곡동 ,부산 금정구 부곡동 614-69,부산 금정구 부곡동 672-8,3,4.4,19,22,40,10
윤산로,부산광역시 금정구 서동,부산 금정구 서동 산 77-2,부산 금정구 서동 461-56,3.3,4.5,19,21,40,10
윤산로,부산광역시 금정구 부곡동 ,부산 금정구 부곡동 398 ,부산 금정구 부곡동 산 15-41 ,3,4.4,19,22,40,10
윤산로,부산광역시 금정구 부곡동 ,부산 금정구 부곡동 398 ,부산 금정구 부곡동 398 ,3,4.4,19,22,40,10
윤산로,부산광역시 금정구 부곡동 ,부산 금정구 부곡동 398 ,부산 금정구 부곡동 398 ,3.3,4.5,19,21,40,10
윤산로,부산광역시 금정구 서동,부산 금정구 서동 461-56,부산 금정구 부곡동 614-69,3.3,4.5,19,21,40,10
은행나무로,부산광역시 북구 만덕동,신만덕교차로,부산 북구 만덕동 904,3.3,4.5,19,21,40,10
은행나무로,부산광역시 북구 만덕동,부산 북구 만덕동 904,부산 북구 만덕동 901,3.3,4.5,19,21,40,10
은행나무로51번길,부산광역시 북구 만덕동,부산 북구 만덕동 901,부산 북구 만덕동 900,3.3,4.5,19,21,40,10
은행나무로51번길,부산광역시 북구 만덕동,부산 북구 만덕동 901,부산 북구 만덕동 901,3,4.4,19,22,40,10
을숙도대로,부산광역시 사하구 장림동 ,구평고개사거리 ,부산 사하구 신평동 569-74,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,부산 사하구 신평동 370-44,신평장림산업단지사거리,3.4,4.5,19,24,40,10
을숙도대로,부산광역시 사하구 신평동 ,구평고개사거리 ,부산 사하구 신평동 569-78,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,구평고개사거리 ,부산 사하구 신평동 569-74,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 장림동 ,구평고개사거리 ,부산 사하구 장림동 1064,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 장림동 ,구평고개사거리 ,구평고개사거리 ,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,을숙도대로,을숙도대교,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 장림동 ,부산 사하구 장림동 1064,부산 사하구 장림동 1064,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 장림동 ,부산 사하구 장림동 1064,부산 사하구 장림동 1064,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,을숙도대교,을숙도대교,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,을숙도대교,부산 사하구 신평동 666 ,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 감천동 ,부산 사하구 감천동 763-25,부산 사하구 구평동 36-3,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,신평장림산업단지사거리,부산 사하구 신평동 370-44,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,신평장림산업단지사거리,부산 사하구 신평동 370-44,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 장림동 ,부산 사하구 장림동 1064,부산 사하구 장림동 1064,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 장림동 ,부산 사하구 장림동 1064,부산 사하구 장림동 1064,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 감천동 ,국민체육센터삼거리,부산 사하구 감천동 750-3,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 감천동 ,국민체육센터삼거리,국민체육센터삼거리,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 장림동 ,사하경찰서사거리,부산 사하구 장림동 1065,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 장림동 ,사하경찰서사거리,사하경찰서사거리,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 구평동 ,구평고개사거리 ,구평고개사거리 ,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,부산 사하구 신평동 666 ,부산 사하구 신평동 666 ,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 감천동 ,부산 사하구 감천동 750-3,국민체육센터삼거리,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,부산 사하구 신평동 370-44,부산 사하구 신평동 370-36,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 장림동 ,부산 사하구 장림동 1065,부산 사하구 장림동 1065,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 감천동 ,부산 사하구 감천동 750-3,부산 사하구 감천동 769-1,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,부산 사하구 신평동 370-33,부산 사하구 신평동 370-44,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,신평장림산업단지사거리,신평장림산업단지사거리,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,부산 사하구 신평동 370-45,부산 사하구 신평동 370-33,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 구평동 ,부산 사하구 구평동 105-2,부산 사하구 구평동 98-1,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 강서구 명지동 ,부산 강서구 명지동 2758-13 ,명지TG ,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 감천동 ,부산 사하구 감천동 769-1,부산 사하구 감천동 763-25,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 강서구 명지동 ,부산 강서구 명지동 2984-99 ,부산 강서구 명지동 2795-11 ,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 장림동 ,사하경찰서사거리,사하경찰서사거리,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,을숙도대로,을숙도대교,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 강서구 명지동 ,부산 강서구 명지동 3270,부산 강서구 명지동 2984-99 ,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 장림동 ,부산 사하구 장림동 1064,부산 사하구 장림동 1064,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,부산 사하구 신평동 569-74,부산 사하구 신평동 569-74,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 감천동 ,부산 사하구 감천동 441-14,부산 사하구 감천동 769-1,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,사하경찰서사거리,사하경찰서사거리,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,부산 사하구 신평동 659-1,을숙도대로,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,신평장림산업단지사거리,신평장림산업단지사거리,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 구평동 ,부산 사하구 구평동 36-3,부산 사하구 구평동 40-14,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,부산 사하구 신평동 666 ,부산 사하구 신평동 659-1,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,부산 사하구 신평동 666 ,을숙도대로,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,을숙도대로,을숙도대로,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,을숙도대로,부산 사하구 신평동 370-33,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,을숙도대로,부산 사하구 신평동 666 ,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 강서구 명지동 ,부산 강서구 명지동 2757-7,명지TG ,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 감천동 ,국민체육센터삼거리,부산 사하구 감천동 750-3,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 강서구 명지동 ,명호IC ,부산 강서구 명지동 3270,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,부산 사하구 신평동 370-44,신평장림산업단지사거리,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 구평동 ,구평초교삼거리 ,부산 사하구 구평동 98-1,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 구평동 ,구평초교삼거리 ,부산 사하구 구평동 40-14,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,부산 사하구 신평동 370-36,부산 사하구 신평동 370-44,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 강서구 명지동 ,부산 강서구 명지동 2795-11 ,부산 강서구 명지동 2758-13 ,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,부산 사하구 신평동 466-1,신평장림산업단지사거리,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,부산 사하구 신평동 466-1,부산 사하구 장림동 1065,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 강서구 명지동 ,부산 강서구 명지동 2748-4,부산 강서구 명지동 2757-7,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 강서구 명지동 ,부산 강서구 명지동 2748-4,을숙도대교,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 장림동 ,기동대입구,부산 사하구 장림동 1065,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 장림동 ,기동대입구,부산 사하구 장림동 1065,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 장림동 ,부산 사하구 장림동 1064,부산 사하구 장림동 1064,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 구평동 ,구평고개사거리 ,부산 사하구 구평동 105-2,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 구평동 ,구평고개사거리 ,부산 사하구 신평동 569-78,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,부산 사하구 신평동 666 ,을숙도대교,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,을숙도대로,부산 사하구 신평동 659-1,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,을숙도대로,부산 사하구 신평동 666 ,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 강서구 명지동 ,명지TG ,부산 강서구 명지동 2758-13 ,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 감천동 ,부산 사하구 감천동 750-3,부산 사하구 감천동 750-3,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 감천동 ,부산 사하구 감천동 769-1,부산 사하구 감천동 769-1,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 감천동 ,부산 사하구 감천동 769-1,부산 사하구 감천동 769-1,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 장림동 ,사하경찰서사거리,사하경찰서사거리,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 장림동 ,사하경찰서사거리,부산 사하구 장림동 1064,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 강서구 명지동 ,부산 강서구 명지동 2758-18 ,부산 강서구 명지동 2757-7,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 강서구 명지동 ,명지TG ,부산 강서구 명지동 2758-18 ,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,을숙도대로,부산 사하구 신평동 370-33,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,부산 사하구 신평동 370-36,부산 사하구 신평동 370-36,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,부산 사하구 신평동 370-36,부산 사하구 신평동 370-44,3.3,4.5,19,21,40,10
을숙도대로,부산광역시 사하구 신평동 ,신평장림산업단지사거리,부산 사하구 신평동 370-44,3.3,4.5,19,21,40,10
을숙도대로480번길 ,부산광역시 사하구 신평동 ,부산 사하구 신평동 370-33,부산 사하구 신평동 370-33,3.3,4.5,19,21,40,10
